exp,unit,cluster,mean_pre,mean_post,std_pre,std_post
Hc112823_avv9hckcr1_21841_120323_0,208,2,2.6222222222222222,2.6555555555555554,1.6064684063935837,1.439264215313325
Hc112823_avv9hckcr1_21841_120323_0,209,2,5.455555555555556,4.988888888888887,2.2558292116423098,1.767295485574875
Hc112823_avv9hckcr1_21841_120323_0,210,-1,6.777777777777776,3.577777777777778,2.8262438537726453,1.781801003146764
Hc112823_avv9hckcr1_21841_120323_0,211,2,9.166666666666664,7.9111111111111105,2.4209731743889917,2.092195963722635
Hc112823_avv9hckcr1_21841_120323_0,212,2,6.355555555555555,4.655555555555554,2.4397935553223746,1.7405476646272877
Hc112823_avv9hckcr1_21841_120323_0,213,2,6.71111111111111,6.31111111111111,2.6101416640046264,2.8235342532033045
Hc112823_avv9hckcr1_21841_120323_0,214,-1,2.9222222222222225,1.6666666666666663,1.576486169294012,1.469861839480328
Hc112823_avv9hckcr1_21841_120323_0,215,4,0.5555555555555555,0.5555555555555556,0.7777777777777778,0.6938886664887108
Hc112823_avv9hckcr1_21841_120323_0,216,2,3.5444444444444443,4.222222222222222,2.5709440068620224,2.1081851067789192
Hc112823_avv9hckcr1_21841_120323_0,217,2,2.5777777777777775,2.5333333333333328,1.5546028828793512,1.4322562706064017
Hc112823_avv9hckcr1_21841_120323_0,218,2,7.644444444444445,5.855555555555556,5.111787394871814,3.8836631556010164
Hc112823_avv9hckcr1_21841_120323_0,219,2,5.155555555555555,3.6777777777777785,2.0995002344767437,1.719137021521389
Hc112823_avv9hckcr1_21841_120323_0,220,-1,4.566666666666667,3.011111111111111,2.011663521431154,1.672545188450048
Hc112823_avv9hckcr1_21841_120323_0,221,4,0.6444444444444444,0.8444444444444444,0.819213715162967,0.9701724423530254
Hc112823_avv9hckcr1_21841_120323_0,222,4,0.47777777777777763,0.3,0.6713722817787019,0.5633892148483207
Hc112823_avv9hckcr1_21841_120323_0,223,2,3.4666666666666672,3.4,2.0504741998972933,1.421353901595323
Hc112823_avv9hckcr1_21841_120323_0,224,2,6.3,5.866666666666666,1.82611373085706,1.8597756402584602
Hc112823_avv9hckcr1_21841_120323_0,225,2,5.344444444444443,4.822222222222222,1.830435420101046,1.9194906731850627
Hc112823_avv9hckcr1_21841_120323_0,226,2,7.11111111111111,6.466666666666667,3.2241373618993134,3.1244950209277764
Hc112823_avv9hckcr1_21841_120323_0,227,2,4.4,4.111111111111111,1.7421428553350788,1.6292086998461313
Hc112823_avv9hckcr1_21841_120323_0,228,2,9.277777777777777,8.933333333333332,2.026826260772744,2.1483269401967915
Hc112823_avv9hckcr1_21841_120323_0,229,2,4.966666666666666,4.511111111111111,2.0455009347526767,2.107130750570548
Hc112823_avv9hckcr1_21841_120323_0,230,2,9.844444444444441,9.288888888888888,4.559672936072346,3.7102460735005063
Hc112823_avv9hckcr1_21841_120323_0,231,2,6.255555555555555,4.722222222222221,2.2588918948441497,2.0868488856658827
Hc112823_avv9hckcr1_21841_120323_0,232,2,9.644444444444444,10.41111111111111,2.8969119360850613,3.2684613361906
Hc112823_avv9hckcr1_21841_120323_0,233,2,4.788888888888888,4.933333333333334,1.991928155777155,1.7449751492800516
Hc112823_avv9hckcr1_21841_120323_0,234,2,5.133333333333334,4.444444444444445,1.8511257835886425,1.632993161855452
Hc112823_avv9hckcr1_21841_120323_0,235,2,7.31111111111111,7.622222222222222,3.7979201585689237,3.481946383459106
Hc112823_avv9hckcr1_21841_120323_0,236,2,5.3,4.966666666666666,2.448758818888953,2.3330952259462823
Hc112823_avv9hckcr1_21841_120323_0,237,2,3.144444444444444,3.333333333333334,1.812542038678085,1.563471919941143
Hc112823_avv9hckcr1_21841_120323_0,238,-1,0.6888888888888889,0.3555555555555555,1.0034508359889454,0.6455928465037309
Hc112823_avv9hckcr1_21841_120323_0,239,4,1.3666666666666667,1.7999999999999998,1.2556538801224908,1.1415821812481175
Hc112823_avv9hckcr1_21841_120323_0,240,-1,2.2666666666666666,1.822222222222222,1.506529000593626,1.3655370218433078
Hc112823_avv9hckcr1_21841_120323_2,0,-1,0.38000000000000006,0.26,0.6128621378417825,0.5219195340279955
Hc112823_avv9hckcr1_21841_120323_2,1,4,1.08,0.95,0.9558242516278816,0.9313968005098578
Hc112823_avv9hckcr1_21841_120323_2,2,2,3.9199999999999995,3.43,1.890396783746735,1.4577722730248368
Hc112823_avv9hckcr1_21841_120323_2,3,4,1.3299999999999996,1.1899999999999997,1.0300970828033635,0.9868637190615531
Hc112823_avv9hckcr1_21841_120323_2,4,-1,0.29000000000000004,0.09000000000000001,0.5708765190476833,0.28618176042508364
Hc112823_avv9hckcr1_21841_120323_2,5,2,8.27,8.450000000000001,3.227553252852693,3.2661138988100213
Hc112823_avv9hckcr1_21841_120323_2,6,-1,0.39000000000000007,0.23,0.5982474404458409,0.4869291529575941
Hc112823_avv9hckcr1_21841_120323_2,7,0,1.2599999999999996,0.5099999999999999,0.8788629017087932,0.8061637550770936
Hc112823_avv9hckcr1_21841_120323_2,8,2,7.419999999999998,6.31,1.9908792027644469,1.6655029270463622
Hc112823_avv9hckcr1_21841_120323_2,9,4,0.7000000000000001,0.7199999999999999,0.8185352771872451,0.8255906976220118
Hc112823_avv9hckcr1_21841_120323_2,12,2,13.69,12.49,3.2363405259644726,3.4394621672581307
Hc112823_avv9hckcr1_21841_120323_2,13,2,5.22,4.01,1.9625493624365222,1.4662537297480267
Hc112823_avv9hckcr1_21841_120323_2,14,2,5.5,5.36,2.022374841615669,1.8194504664870654
Hc112823_avv9hckcr1_21841_120323_2,15,2,2.64,1.81,1.4732277488562313,1.1462547709824373
Hc112823_avv9hckcr1_21841_120323_2,16,2,3.6999999999999997,3.62,1.5968719422671314,1.6660132052297785
Hc112823_avv9hckcr1_21841_120323_2,17,-1,0.3,0.24000000000000002,0.6082762530298219,0.4715930449020638
Hc112823_avv9hckcr1_21841_120323_2,18,-1,8.090000000000002,3.9699999999999993,2.0154155898970316,1.7172943836162742
Hc112823_avv9hckcr1_21841_120323_2,20,0,1.1899999999999997,0.25,0.9969453345093702,0.49749371855331
Hc112823_avv9hckcr1_21841_120323_2,21,2,6.509999999999999,6.359999999999999,2.8124544440754944,2.7875437216302092
Hc112823_avv9hckcr1_21841_120323_2,22,-1,4.7700000000000005,2.599999999999999,2.1111845016483044,1.794435844492636
Hc112823_avv9hckcr1_21841_120323_2,23,2,6.62,6.05,3.7915168468569407,3.293554311074891
Hc112823_avv9hckcr1_21841_120323_2,24,2,3.96,2.9999999999999996,1.561537703675451,1.5620499351813306
Hc112823_avv9hckcr1_21841_120323_2,25,-1,0.96,0.7300000000000001,0.8593020423576334,0.8815327560561773
Hc112823_avv9hckcr1_21841_120323_2,26,2,9.11,8.48,1.580474612260507,1.8946239732464065
Hc112823_avv9hckcr1_21841_120323_2,27,2,1.0,1.1199999999999999,0.9899494936611666,0.9826494797230597
Hc112823_avv9hckcr1_21841_120323_2,28,2,4.19,3.9099999999999993,1.7646246059714794,1.3348782716038192
Hc112823_avv9hckcr1_21841_120323_2,29,-1,3.56,3.09,2.608907817459252,2.209502206380433
Hc112823_avv9hckcr1_21841_120323_2,30,2,4.859999999999999,3.81,1.6310732662881822,1.659487872808958
Hc112823_avv9hckcr1_21841_120323_2,31,2,16.740000000000002,11.659999999999998,4.3142090816278245,3.2687000474194625
Hc112823_avv9hckcr1_21841_120323_2,32,2,9.709999999999999,9.47,4.18400525812289,4.706283034412614
Hc112823_avv9hckcr1_21841_120323_2,33,2,10.859999999999998,10.910000000000002,5.138131956265817,4.9093685948398695
Hc112823_avv9hckcr1_21841_120323_2,34,-1,5.619999999999999,0.9099999999999998,1.6234531098864542,1.0108906963663282
Hc112823_avv9hckcr1_21841_120323_2,35,2,3.58,2.34,1.8009997223764362,1.415768342632367
Hc112823_avv9hckcr1_21841_120323_2,36,2,6.38,5.6899999999999995,1.8589244201957216,1.792735340199439
Hc112823_avv9hckcr1_21841_120323_2,38,2,4.72,3.7899999999999987,1.5879546593023364,1.6266222671536252
Hc112823_avv9hckcr1_21841_120323_2,39,2,1.8200000000000005,1.6099999999999999,1.291355876588634,1.0853110153315502
Hc112823_avv9hckcr1_21841_120323_2,40,4,1.1499999999999997,1.27,0.9937303457175896,1.0378342834961658
Hc112823_avv9hckcr1_21841_120323_2,42,3,0.25000000000000006,0.15000000000000005,0.4769696007084727,0.35707142142714254
Hc112823_avv9hckcr1_21841_120323_2,44,0,2.26,0.4899999999999999,1.3683566786477859,0.6999285677838847
Hc112823_avv9hckcr1_21841_120323_2,46,2,2.0100000000000002,2.1799999999999997,1.3303758867327682,1.472277147822379
Hc112823_avv9hckcr1_21841_120323_2,47,-1,3.0500000000000003,1.0899999999999999,1.6023420358962066,1.0108906963663282
Hc112823_avv9hckcr1_21841_120323_2,48,-1,0.33,0.030000000000000002,0.5301886456724625,0.17058722109231983
Hc112823_avv9hckcr1_21841_120323_2,49,2,5.000000000000001,4.84,1.766352173265569,1.5147276983009188
Hc112823_avv9hckcr1_21841_120323_2,50,2,6.31,6.37,2.2746208475260223,2.1524637046881883
Hc112823_avv9hckcr1_21841_120323_2,51,2,8.439999999999998,7.89,1.6632498309033434,1.71985464502091
Hc112823_avv9hckcr1_21841_120323_2,52,-1,2.63,2.6600000000000006,1.653209000701363,1.668652150689292
Hc112823_avv9hckcr1_21841_120323_2,53,2,6.11,6.03,1.5485154180698364,1.9259023858960245
Hc112823_avv9hckcr1_21841_120323_2,54,3,0.84,0.54,1.09288608738514,0.7539230729988307
Hc112823_avv9hckcr1_21841_120323_2,55,2,6.9399999999999995,6.689999999999999,1.7077470538695128,1.5012994371543609
Hc112823_avv9hckcr1_21841_120323_2,56,-1,0.19000000000000003,0.14000000000000004,0.3923009049186606,0.34698703145794946
Hc112823_avv9hckcr1_21841_120323_2,57,2,16.22,13.04,3.0905662911511858,2.5958428303732104
Hc112823_avv9hckcr1_21841_120323_2,58,2,13.75,13.760000000000003,7.200520814496684,6.789874814751742
Hc112823_avv9hckcr1_21841_120323_2,59,-1,0.4500000000000001,0.39999999999999997,0.6837397165588671,0.6324555320336758
Hc112823_avv9hckcr1_21841_120323_2,60,2,7.269999999999999,4.84,2.292836671025653,1.7533967035442948
Hc112823_avv9hckcr1_21841_120323_2,61,-1,2.81,1.5299999999999998,1.5342424840943492,1.1528659939472583
Hc112823_avv9hckcr1_21841_120323_2,62,2,6.140000000000001,4.6899999999999995,2.1680405900259334,2.018390447856905
Hc112823_avv9hckcr1_21841_120323_2,63,-1,27.279999999999998,26.87,1.6375591592366971,1.527448853480862
Hc112823_avv9hckcr1_21841_120323_2,64,2,6.1899999999999995,5.9,3.048589837941471,2.61725046566048
Hc112823_avv9hckcr1_21841_120323_2,65,2,15.41,11.520000000000001,3.8835421975304967,3.293873100166428
Hc112823_avv9hckcr1_21841_120323_2,66,2,7.630000000000001,5.78,2.0574498778828123,2.1567568244936655
Hc112823_avv9hckcr1_21841_120323_2,67,4,0.49,0.66,0.6707458535093602,0.8027452896155791
Hc112823_avv9hckcr1_21841_120323_2,68,-1,1.0600000000000003,1.9800000000000002,1.129778739399888,1.2726350615946427
Hc112823_avv9hckcr1_21841_120323_2,69,0,1.3999999999999997,0.35000000000000003,1.0862780491200215,0.7123903424387503
Hc112823_avv9hckcr1_21841_120323_2,70,2,5.429999999999999,3.8799999999999994,1.8344208895452534,1.471597771131772
Hc112823_avv9hckcr1_21841_120323_2,71,2,1.37,1.34,1.1802965729002182,0.9921693403849969
Hc112823_avv9hckcr1_21841_120323_2,72,4,0.41999999999999993,0.5599999999999999,0.6352952069707436,0.7657675887630658
Hc112823_avv9hckcr1_21841_120323_2,74,1,0.44999999999999996,0.0,0.9733961166965894,0.0
Hc112823_avv9hckcr1_21841_120323_2,76,4,0.39999999999999997,0.43999999999999995,0.6324555320336758,0.7391887445030532
Hc112823_avv9hckcr1_21841_120323_2,77,0,1.5099999999999998,0.19000000000000003,1.117989266495882,0.4836320915737498
Hc112823_avv9hckcr1_21841_120323_2,78,2,11.51,12.189999999999998,1.915698306101459,1.9529208893347418
Hc112823_avv9hckcr1_21841_120323_2,79,-1,0.37999999999999995,0.27,0.6446704584514479,0.5450688029964658
Hc112823_avv9hckcr1_21841_120323_2,80,2,6.900000000000001,5.890000000000001,1.7691806012954132,1.7140303381212365
Hc112823_avv9hckcr1_21841_120323_2,82,-1,0.37000000000000005,0.3,0.5942221806698232,0.5000000000000001
Hc112823_avv9hckcr1_21841_120323_2,84,2,5.1899999999999995,3.2600000000000016,2.484733386100005,2.3135254483147576
Hc112823_avv9hckcr1_21841_120323_2,86,-1,0.5299999999999999,0.4499999999999999,0.7273926037567332,0.6837397165588671
Hc112823_avv9hckcr1_21841_120323_2,87,2,11.56,12.619999999999997,2.9028262090590267,3.273469107842626
Hc112823_avv9hckcr1_21841_120323_2,88,2,5.61,4.78,1.4205280708243675,1.4668333238647124
Hc112823_avv9hckcr1_21841_120323_2,89,2,2.64,2.44,1.3893883546366725,1.409397034195829
Hc112823_avv9hckcr1_21841_120323_2,90,1,0.32,0.22000000000000006,0.6144916598294887,0.501597448159378
Hc112823_avv9hckcr1_21841_120323_2,91,2,4.2299999999999995,3.899999999999999,1.8913222887704777,1.5588457268119895
Hc112823_avv9hckcr1_21841_120323_2,92,4,1.2499999999999998,0.8499999999999998,0.9733961166965893,0.8645808232895292
Hc112823_avv9hckcr1_21841_120323_2,94,-1,0.29,0.26,0.5530822723609933,0.540740233383831
Hc112823_avv9hckcr1_21841_120323_2,95,0,1.4699999999999995,0.25000000000000006,1.2685030547854428,0.43301270189221924
Hc112823_avv9hckcr1_21841_120323_2,96,-1,5.1099999999999985,2.7499999999999996,2.073137718531984,1.5451537140362444
Hc112823_avv9hckcr1_21841_120323_2,98,2,1.7400000000000004,1.3499999999999996,1.1968291440301744,1.1346805717910218
Hc112823_avv9hckcr1_21841_120323_2,99,2,5.519999999999999,5.949999999999999,2.673873594618863,2.5937424698685874
Hc112823_avv9hckcr1_21841_120323_2,101,2,6.22,5.04,1.879255171603899,1.76022725805505
Hc112823_avv9hckcr1_21841_120323_2,102,-1,8.41,8.34,1.6192282112166894,1.5888360519575324
Hc112823_avv9hckcr1_21841_120323_2,103,2,4.219999999999999,4.25,1.735396208362805,1.2913171570144957
Hc112823_avv9hckcr1_21841_120323_2,104,2,5.18,5.18,1.8296447742663058,1.4991997865528128
Hc112823_avv9hckcr1_21841_120323_2,105,0,1.8600000000000005,0.17,1.2001666550941998,0.4255584566190643
Hc112823_avv9hckcr1_21841_120323_2,106,2,2.6600000000000006,2.79,1.6199999999999999,1.2751078385768002
Hc112823_avv9hckcr1_21841_120323_2,107,2,5.39,4.699999999999999,1.9844142712649493,1.7916472867168916
Hc112823_avv9hckcr1_21841_120323_2,108,2,2.579999999999999,2.04,1.5111584959890871,1.4961283367412033
Hc112823_avv9hckcr1_21841_120323_2,109,3,0.4999999999999999,0.08,0.6708203932499369,0.36551333764994126
Hc112823_avv9hckcr1_21841_120323_2,110,-1,0.26,0.2800000000000001,0.48207883172775806,0.5491812087098393
Hc112823_avv9hckcr1_21841_120323_2,111,2,5.859999999999999,5.379999999999999,1.618764961320821,1.7987773625437915
Hc112823_avv9hckcr1_21841_120323_2,112,2,3.1299999999999994,2.9099999999999997,1.4398263784220648,1.2577360613419653
Hc112823_avv9hckcr1_21841_120323_2,113,2,6.5699999999999985,5.01,2.2282504347581757,1.797192254601605
Hc112823_avv9hckcr1_21841_120323_2,114,2,9.51,7.510000000000001,3.6372929494336863,3.080568129420286
Hc112823_avv9hckcr1_21841_120323_2,115,2,2.4600000000000004,1.7199999999999995,1.3146862743635837,1.2335315156087419
Hc112823_avv9hckcr1_21841_120323_2,116,2,5.989999999999999,6.589999999999999,1.835728738130991,1.7498285630312473
Hc112823_avv9hckcr1_21841_120323_2,117,2,3.2600000000000007,3.1699999999999995,1.6224672569885652,1.5940828083885732
Hc112823_avv9hckcr1_21841_120323_2,118,2,1.8900000000000001,1.9700000000000002,1.7198546450209098,1.8300546439929057
Hc112823_avv9hckcr1_21841_120323_2,119,2,6.52,6.4399999999999995,1.9620397549489155,1.6144348856488455
Hc112823_avv9hckcr1_21841_120323_2,120,2,3.9,3.0700000000000003,1.571623364550171,1.626376340211576
Hc112823_avv9hckcr1_21841_120323_2,122,2,3.3799999999999994,3.8100000000000005,1.586064311432547,1.72449992751522
Hc112823_avv9hckcr1_21841_120323_2,123,-1,0.4099999999999999,0.43999999999999995,0.6339558344238185,0.6681317235396026
Hc112823_avv9hckcr1_21841_120323_2,124,2,3.999999999999999,3.2199999999999993,1.849324200890693,1.76397278890577
Hc112823_avv9hckcr1_21841_120323_2,127,2,2.6200000000000006,2.3800000000000003,1.4681961721786365,1.3840520221436763
Hc112823_avv9hckcr1_21841_120323_2,128,0,0.9799999999999999,0.4699999999999999,0.8599999999999999,0.6237788069500279
Hc112823_avv9hckcr1_21841_120323_2,129,2,6.05,6.109999999999999,2.81913107180209,2.9322175908346226
Hc112823_avv9hckcr1_21841_120323_2,130,0,1.7300000000000004,0.4300000000000001,1.1300884921102416,0.667158152164837
Hc112823_avv9hckcr1_21841_120323_2,131,2,6.679999999999999,4.529999999999999,2.6716287167194466,2.590193042998919
Hc112823_avv9hckcr1_21841_120323_2,132,2,10.64,9.239999999999998,4.502266096089834,4.897182863647221
Hc112823_avv9hckcr1_21841_120323_2,133,-1,1.0999999999999999,0.68,0.9219544457292889,0.9579144011862437
Hc112823_avv9hckcr1_21841_120323_2,134,-1,1.99,0.8899999999999998,1.4662537297480267,1.047807234180028
Hc112823_avv9hckcr1_21841_120323_2,135,-1,0.4099999999999999,0.58,0.7084490101623405,0.8268010643437756
Hc112823_avv9hckcr1_21841_120323_2,137,-1,0.35000000000000003,0.24000000000000002,0.5361902647381802,0.4715930449020638
Hc112823_avv9hckcr1_21841_120323_2,139,-1,3.4999999999999996,1.8000000000000005,2.389560629069704,1.849324200890693
Hc112823_avv9hckcr1_21841_120323_2,141,-1,5.709999999999999,2.900000000000001,3.3114800316474806,2.2338307903688674
Hc112823_avv9hckcr1_21841_120323_2,142,2,4.9,4.4399999999999995,1.9723082923316018,1.6811900546934004
Hc112823_avv9hckcr1_21841_120323_2,143,2,7.990000000000001,7.58,1.519835517416276,1.5438911878756219
Hc112823_avv9hckcr1_21841_120323_2,144,2,15.849999999999996,9.929999999999998,4.06786184622831,3.153585261254244
Hc112823_avv9hckcr1_21841_120323_2,145,2,1.3499999999999996,1.8900000000000001,1.0988630487917954,1.207435298473587
Hc112823_avv9hckcr1_21841_120323_2,146,2,18.999999999999996,14.100000000000003,4.2047592083257275,3.6428011200173964
Hc112823_avv9hckcr1_21841_120323_2,147,2,10.72,7.3,2.2630952255705017,2.9000000000000004
Hc112823_avv9hckcr1_21841_120323_2,148,0,2.64,0.57,1.5969971822141704,0.8155366331440912
Hc112823_avv9hckcr1_21841_120323_2,149,2,16.840000000000003,14.72,4.662016730986709,3.449869562751612
Hc112823_avv9hckcr1_21841_120323_2,150,2,3.65,2.8800000000000003,1.6271140095272978,1.4091131963046828
Hc112823_avv9hckcr1_21841_120323_2,151,2,2.8199999999999994,1.9900000000000007,1.8940960904874915,1.4594176920950355
Hc112823_avv9hckcr1_21841_120323_2,152,2,4.629999999999999,4.789999999999999,1.527448853480862,1.336375695678427
Hc112823_avv9hckcr1_21841_120323_2,153,2,9.309999999999999,9.26,4.134476992317166,4.73417363433155
Hc112823_avv9hckcr1_21841_120323_2,154,2,3.1599999999999997,3.3299999999999996,1.7704236781064582,1.783563848030117
Hc112823_avv9hckcr1_21841_120323_2,155,2,4.949999999999999,4.9,2.2242976419535223,1.9104973174542796
Hc112823_avv9hckcr1_21841_120323_2,156,2,4.239999999999999,3.4799999999999995,2.32,1.711607431626773
Hc112823_avv9hckcr1_21841_120323_2,157,3,0.5199999999999999,0.3,0.6997142273814361,0.5567764362830022
Hc112823_avv9hckcr1_21841_120323_2,158,-1,0.5899999999999997,0.46,0.649538297562199,0.6545227268781428
Hc112823_avv9hckcr1_21841_120323_2,159,-1,4.369999999999998,1.7699999999999998,1.5208878985645193,1.2317061337835418
Hc112823_avv9hckcr1_21841_120323_2,160,2,3.1200000000000006,2.59,1.4091131963046826,1.4077997016621362
Hc112823_avv9hckcr1_21841_120323_2,161,2,3.0199999999999996,2.43,1.612327510154187,1.3134306224540373
Hc112823_avv9hckcr1_21841_120323_2,162,0,2.2800000000000002,0.89,1.720929981143916,1.0089103032480142
Hc112823_avv9hckcr1_21841_120323_2,163,4,0.41999999999999993,0.6299999999999998,0.6352952069707436,0.7570336848516055
Hc112823_avv9hckcr1_21841_120323_2,164,4,0.8999999999999998,0.8899999999999998,0.9848857801796104,0.870574522944475
Hc112823_avv9hckcr1_21841_120323_2,165,2,4.709999999999999,3.3599999999999994,1.651029981556967,1.4934523762075573
Hc112823_avv9hckcr1_21841_120323_2,166,2,5.069999999999999,5.16,1.5313719339206917,1.8315021157508937
Hc112823_avv9hckcr1_21841_120323_2,167,-1,1.6000000000000003,1.7200000000000006,1.2806248474865696,1.1838918869558994
Hc112823_avv9hckcr1_21841_120323_2,168,2,6.4399999999999995,6.480000000000001,2.2553048574416716,2.0951372270092476
Hc112823_avv9hckcr1_21841_120323_2,169,2,4.62,4.4399999999999995,2.02869416127715,1.6811900546934004
Hc112823_avv9hckcr1_21841_120323_2,170,2,4.069999999999999,2.68,2.045751695587712,1.6424372134118248
Hc112823_avv9hckcr1_21841_120323_2,171,2,3.2199999999999998,3.609999999999999,1.4600000000000002,1.363048054912225
Hc112823_avv9hckcr1_21841_120323_2,172,-1,1.7900000000000005,1.1199999999999999,1.5893080255255745,1.3362634470792052
Hc112823_avv9hckcr1_21841_120323_2,173,2,2.8200000000000003,3.19,1.6393901305058536,1.5600961508830153
Hc112823_avv9hckcr1_21841_120323_2,174,-1,0.35000000000000003,0.30000000000000004,0.5545268253204707,0.479583152331272
Hc112823_avv9hckcr1_21841_120323_2,175,2,9.890000000000002,7.31,2.1949715260112144,2.072172772719495
Hc112823_avv9hckcr1_21841_120323_2,176,2,5.18,4.9799999999999995,1.6023732399163433,1.5230233090796736
Hc112823_avv9hckcr1_21841_120323_2,177,-1,1.2299999999999998,0.6699999999999998,1.056929515152264,0.775306391048081
Hc112823_avv9hckcr1_21841_120323_2,178,-1,1.4300000000000002,1.04,1.2268251709188231,0.9583318840568752
Hc112823_avv9hckcr1_21841_120323_2,179,2,2.7,2.6300000000000003,1.5588457268119897,1.653209000701363
Hc112823_avv9hckcr1_21841_120323_2,180,2,1.9100000000000006,1.6700000000000004,1.2968808734806754,1.3494813818648999
Hc112823_avv9hckcr1_21841_120323_2,181,2,4.3999999999999995,3.2800000000000007,1.5556349186104046,1.5038616957685969
Hc112823_avv9hckcr1_21841_120323_2,182,0,2.28,0.9599999999999997,1.4076931483814217,1.0287856919689347
Hc112823_avv9hckcr1_21841_120323_2,183,2,4.82,4.119999999999999,1.687483333251028,1.7220917513303406
Hc112823_avv9hckcr1_21841_120323_2,184,-1,0.83,0.85,0.8837986195961158,0.9836157786453
Hc112823_avv9hckcr1_21841_120323_2,185,-1,4.419999999999999,2.28,1.715692280101534,1.5753094934012173
Hc112823_avv9hckcr1_21841_120323_2,186,2,4.489999999999998,3.5700000000000003,1.8573906428104991,1.4646159906268945
Hc112823_avv9hckcr1_21841_120323_2,187,-1,5.14,2.74,2.034797287200865,1.895362762111781
Hc112823_avv9hckcr1_21841_120323_2,188,-1,1.0499999999999998,0.4499999999999999,0.9630680142129111,0.6224949798994367
Hc112823_avv9hckcr1_21841_120323_2,189,-1,2.38,0.7799999999999998,1.2867012085173464,0.8072174428244225
Hc112823_avv9hckcr1_21841_120323_2,190,4,0.61,0.5199999999999999,0.7469270379361026,0.7413501197140255
Hc112823_avv9hckcr1_21841_120323_2,191,1,0.19000000000000003,0.3,0.44034077712607994,0.5567764362830022
Hc112823_avv9hckcr1_21841_120323_2,192,2,2.99,2.9199999999999995,2.165617694792874,2.1198113123577764
Hc112823_avv9hckcr1_21841_120323_2,193,2,2.16,1.8499999999999999,1.1723480711802277,1.0136567466356645
Hc112823_avv9hckcr1_21841_120323_2,194,2,6.09,5.74,2.375268405885954,2.2028163790929103
Hc112823_avv9hckcr1_21841_120323_2,195,2,4.6899999999999995,4.34,1.9631352475058867,1.7619307591389621
Hc112823_avv9hckcr1_21841_120323_2,196,2,3.2099999999999995,2.8800000000000003,1.5510963864312237,1.4372195378577346
Hc112823_avv9hckcr1_21841_120323_2,197,2,6.4799999999999995,6.050000000000001,1.9620397549489157,1.8459414941974732
Hc112823_avv9hckcr1_21841_120323_2,198,3,0.67,0.36000000000000004,0.8491760712596652,0.5571355310873647
Hc112823_avv9hckcr1_21841_120323_2,199,-1,3.17,2.57,2.158958082038649,1.8179933993279511
Hc112823_avv9hckcr1_21841_120323_2,200,2,1.71,1.6599999999999997,1.2271511724314978,1.0883014288330233
Hc112823_avv9hckcr1_21841_120323_2,201,-1,5.94,3.25,2.5448772072538195,1.8241436346954698
Hc112823_avv9hckcr1_21841_120323_2,202,2,2.12,1.93,1.1855800268223147,1.3802535998866294
Hc112823_avv9hckcr1_21841_120323_2,203,2,1.91,1.86,1.1670047129296435,1.303993865016243
Hc112823_avv9hckcr1_21841_120323_2,204,2,5.0699999999999985,4.329999999999998,1.650787690770682,1.4426018161641136
Hc112823_avv9hckcr1_21841_120323_2,205,2,3.5399999999999996,3.649999999999999,1.7402298698735175,1.55161206491829
Hc112823_avv9hckcr1_21841_120323_2,206,2,4.8999999999999995,3.869999999999999,1.8248287590894656,1.5978422950967344
Hc112823_avv9hckcr1_21841_120323_2,207,-1,0.7099999999999999,0.55,0.8519976525789256,0.7262919523166975
Hc112823_avv9hckcr1_21841_120323_2,208,4,0.5899999999999997,0.7399999999999999,0.762823701781742,0.9013323471394998
Hc112823_avv9hckcr1_21841_120323_2,209,2,8.87,8.7,2.143151884491624,2.479919353527449
Hc112823_avv9hckcr1_21841_120323_2,210,2,5.659999999999999,5.059999999999999,1.7042300314218146,1.535057002198941
Hc112823_avv9hckcr1_21841_120323_2,211,2,2.36,2.49,1.3001538370516004,1.2529565036345038
Hc112823_avv9hckcr1_21841_120323_2,212,0,2.42,0.22,1.537400403278209,0.48124837662063863
Hc112823_avv9hckcr1_21841_120323_2,213,2,4.930000000000001,4.9399999999999995,1.6507876907706813,1.8429324458590446
Hc112823_avv9hckcr1_21841_120323_2,214,2,5.349999999999999,5.04,1.9306734576307822,1.7995555006723187
Hc112823_avv9hckcr1_21841_120323_2,215,2,4.4799999999999995,4.5,1.4729562111617573,1.5459624833740304
Hc112823_avv9hckcr1_21841_120323_2,216,2,3.869999999999999,4.0,1.6712570119523806,1.4352700094407325
Hc112823_avv9hckcr1_21841_120323_2,217,-1,9.629999999999999,9.999999999999998,1.8256779562672054,1.523154621172782
Hc112823_avv9hckcr1_21841_120323_2,218,2,5.720000000000001,4.800000000000001,2.030172406471923,1.9078784028338915
Hc112823_avv9hckcr1_21841_120323_2,219,2,3.869999999999999,3.17,1.9372919243108406,1.7666635220097797
Hc112823_avv9hckcr1_21841_120323_2,220,2,2.1399999999999997,2.8200000000000003,2.000099997500125,1.6454786537661314
Hc112823_avv9hckcr1_21841_120323_2,221,4,0.3500000000000001,0.5799999999999998,0.6224949798994367,0.7639371701913712
Hc112823_avv9hckcr1_21841_120323_2,222,4,0.7399999999999999,0.6299999999999998,0.9123595782365634,0.783007024234138
Hc112823_avv9hckcr1_21841_120323_2,223,2,4.68,3.4999999999999996,1.5354478174135384,1.676305461424021
Hc112823_avv9hckcr1_21841_120323_2,224,2,2.77,1.9800000000000002,1.4131878855976654,1.34149170701872
