,x,y,waveform,color
32,1.4509209,10.476138,"[ 0.02686082  0.02316746  0.02383898  0.02551778  0.02887538  0.02518202
  0.02081714  0.03122571  0.02988266  0.03021843  0.02383898  0.02216018
  0.02316746  0.01208737  0.00268608 -0.0016788  -0.00402912 -0.03156146
 -0.14068355 -0.34516155 -0.4952464  -0.49289609 -0.36194955 -0.19306215
 -0.05506469  0.04264156  0.12960347  0.18802575  0.19843432  0.17896022
  0.15142788  0.12490282  0.0913268   0.06983814  0.05540045  0.04364883
  0.03693363  0.03592635  0.03995547  0.03928395  0.03491907  0.03357603
  0.0211529   0.01376617  0.01275889  0.00537216  0.0050364   0.00268608
 -0.01007281 -0.02048138]",0
33,1.465477,10.594674,"[ 0.04756983  0.04539106  0.03413407  0.02287709  0.02578212  0.03340782
  0.02650838  0.01960894  0.01379888  0.02215084  0.02178771  0.01198324
  0.0025419   0.00544693 -0.0050838  -0.01452514 -0.01997207 -0.04575419
 -0.18337987 -0.42377093 -0.55013961 -0.45282118 -0.26508378 -0.10893854
 -0.00544693  0.07262569  0.13072625  0.16486032  0.17466479  0.15505585
  0.13581005  0.11547485  0.10857541  0.10385474  0.07807262  0.06754189
  0.06681564  0.05592178  0.04067039  0.0370391   0.0344972   0.0344972
  0.02069832  0.01706704  0.0050838  -0.00689944 -0.00544693 -0.0050838
 -0.01634078 -0.02759776]",0
34,5.443899,4.879143,"[ 0.02594601  0.0241442   0.02450456  0.03171179  0.03351359  0.03243251
  0.03567576  0.04036046  0.04324335  0.04324335  0.04684696  0.03423432
  0.03747757  0.03351359  0.04252263  0.09513536  0.16396436  0.09477501
 -0.11351379 -0.37045134 -0.47855969 -0.46054165 -0.38378473 -0.27891959
 -0.18054097 -0.09909934 -0.04792804 -0.01369373  0.01657662  0.03351359
  0.05441454  0.06666683  0.07099116  0.07351369  0.08108127  0.09009031
  0.09153175  0.09081103  0.07747767  0.06522538  0.05549563  0.04504515
  0.04576588  0.04252263  0.03747757  0.03495504  0.0306307   0.02378384
  0.01657662  0.01549553]",3
35,1.1819088,7.2611623,"[ 0.02070341  0.01643127  0.01708853  0.02629004  0.02793317  0.02070341
  0.02201791  0.02004615  0.01906028  0.02168928  0.02891904  0.02431829
  0.01906028  0.02924767  0.02530416  0.01380227  0.08544262  0.2024333
  0.11370441 -0.24811224 -0.58889688 -0.57049382 -0.33191174 -0.12816393
 -0.02366103  0.0335198   0.03680606 -0.00854426 -0.05126558 -0.06375335
 -0.03319117  0.00821564  0.04370719  0.06638235  0.08412813  0.08905751
  0.08872888  0.07952737  0.07328348  0.07196898  0.06605372  0.05488045
  0.05225145  0.04009231  0.02990492  0.01643127  0.01018739  0.01084464
  0.01183052  0.00230038]",2
36,5.4470263,6.681676,"[ 0.01960125  0.01960125  0.00980063  0.00490031  0.02450156  0.03430219
  0.05880375  0.08330531  0.0392025   0.04410282  0.06370406  0.04900313
  0.04900313  0.06370406  0.08330531  0.06370406  0.04410282  0.00980063
 -0.18621187 -0.39202502 -0.49003124 -0.41162625 -0.33812157 -0.27441751
 -0.16661063 -0.1176075  -0.05880375 -0.03430219  0.01470094  0.04900313
  0.07350469  0.10780688  0.16661063  0.10290656  0.08330531  0.10290656
  0.10780688  0.078405    0.06860438  0.07350469  0.06860438  0.06860438
  0.05390344  0.05390344  0.02940188  0.02450156  0.03430219  0.03430219
  0.03430219  0.00980063]",4
37,3.876901,5.5714974,"[ 0.03589439  0.04071602  0.04285897  0.0332157   0.02732259  0.03482291
  0.04553766  0.04928782  0.04714487  0.04071602  0.03964455  0.04339471
  0.04875208  0.04660913  0.03964455  0.01821506  0.0144649   0.0042859
 -0.08839663 -0.35840818 -0.5555594  -0.52073652 -0.34501473 -0.20090143
 -0.14197034 -0.09161106 -0.03482291 -0.00750032  0.02142949  0.04553766
  0.06535993  0.07178878  0.083575    0.08678942  0.07339599  0.06643141
  0.06803862  0.06428846  0.06428846  0.05946683  0.05518093  0.05518093
  0.04982356  0.03910881  0.04071602  0.04125176  0.03428718  0.02517965
  0.0144649   0.01232195]",4
38,-1.2172209,7.228554,"[ 0.          0.          0.00756901  0.00491985  0.00908281  0.01059661
  0.01248886  0.01362421  0.01854407  0.02497772  0.02535618  0.01475956
  0.00946126  0.03027603  0.04125109  0.08666513  0.27021356  0.46511549
  0.26794286 -0.2089046  -0.55026683 -0.46662931 -0.21079685 -0.09423414
 -0.0579029  -0.02951913 -0.01816562 -0.00719056 -0.00264915  0.00416295
  0.00794746  0.01286731  0.01513801  0.01362421  0.01286731  0.02081477
  0.02232857  0.01930097  0.00983971  0.01173196  0.01362421  0.02195012
  0.02422082  0.01362421  0.00340605  0.00719056  0.00908281  0.01097506
  0.0022707   0.00340605]",3
39,0.014721816,6.172238,"[-0.01111656 -0.00555828  0.0039702   0.0039702   0.          0.00555828
  0.02143907  0.02937947  0.04049603  0.0619351   0.08099205  0.12863444
  0.21121457  0.30729338  0.30570532  0.17707086  0.0738457   0.03017351
 -0.08099205 -0.38034506 -0.55662186 -0.43195762 -0.20248013 -0.07305166
 -0.03493775 -0.01349868 -0.00079404 -0.00158808 -0.00873444  0.00158808
  0.01429272  0.01111656  0.01270464  0.01349868  0.01349868  0.01905695
  0.01905695  0.02143907  0.01667483  0.0158808   0.01349868  0.01905695
  0.01746887  0.00952848  0.00873444 -0.00555828  0.00158808  0.00635232
  0.01349868  0.01905695]",3
40,4.5376005,10.537007,"[ 0.03576642  0.02909002  0.04005839  0.04911922  0.04721168  0.04005839
  0.03624331  0.03195134  0.03052068  0.03242822  0.03862773  0.03195134
  0.03481265  0.03195134  0.01859854  0.01096837  0.0033382  -0.05865693
 -0.25561069 -0.48260822 -0.5360194  -0.40773721 -0.26896349 -0.16023356
 -0.07725547 -0.02670559 -0.00190754  0.03433576  0.06199513  0.0763017
  0.08488564  0.0963309   0.11302189  0.11492943  0.10920681  0.11779074
  0.11111434  0.09203892  0.08107055  0.07200972  0.05865693  0.04339659
  0.03815085  0.03242822  0.02384428  0.01430657  0.01478345 -0.0033382
 -0.00190754  0.00095377]",5
41,6.4260025,8.921447,"[ 0.04742605  0.05113912  0.05248933  0.05299566  0.05603362  0.06059057
  0.06210956  0.06126568  0.06075935  0.06261588  0.06008425  0.05215177
  0.0477636   0.04860748  0.03814337  0.02649783  0.01451473 -0.06227833
 -0.30025246 -0.53772027 -0.53923922 -0.37350124 -0.22548469 -0.1439659
 -0.07848083 -0.03291131 -0.01248942 -0.00151898  0.00641349  0.00708859
  0.01046411  0.01772148  0.02143455  0.02734171  0.03780582  0.04928258
  0.06075935  0.06683529  0.07257367  0.08033737  0.08050614  0.07763695
  0.07493653  0.07206734  0.06430365  0.05704628  0.04742605  0.04033746
  0.03358642  0.02447252]",8
42,4.8204613,8.858779,"[ 0.03602576  0.04072477  0.04699012  0.04385745  0.04777329  0.04385745
  0.05090597  0.05482181  0.05482181  0.05325547  0.05090597  0.04777329
  0.04542378  0.0399416   0.03602576  0.03132675  0.01801288 -0.05325547
 -0.24278229 -0.45110516 -0.51689133 -0.43700814 -0.3023031  -0.18561099
 -0.09241391 -0.02662773  0.01488021  0.03445942  0.04385745  0.05873765
  0.07831687  0.08693173  0.09554658  0.1049446   0.11355946  0.10807728
  0.10807728  0.09711292  0.08771489  0.06970202  0.05795448  0.04855646
  0.03680893  0.03054358  0.02036239  0.01644654  0.00548218  0.00548218
  0.00313267  0.00078317]",4
43,3.4494674,10.259538,"[ 0.01974514  0.02885829  0.02885829  0.03949029  0.03645258  0.02582057
  0.02278286  0.03493372  0.05771658  0.04556572  0.05316001  0.04556572
  0.04708457  0.04100915  0.02885829  0.03645258  0.03037715 -0.03797143
 -0.29313945 -0.5619772  -0.56805261 -0.39034634 -0.19441374 -0.09568801
 -0.03797143 -0.00303771  0.02582057  0.04404686  0.04404686  0.05619772
  0.05619772  0.05012229  0.05923544  0.07746172  0.07746172  0.06682972
  0.05923544  0.05923544  0.03949029  0.02885829  0.02733943  0.031896
  0.03341486  0.01974514  0.01822629  0.01670743  0.02733943  0.031896
  0.01670743  0.00455657]",5
44,3.425351,10.764265,"[ 0.04541792  0.04599283  0.03449462  0.05116702  0.04656774  0.03909391
  0.03276989  0.04369319  0.04311828  0.04599283  0.04081864  0.04714265
  0.04944229  0.04254337  0.03391971  0.0275957   0.00919857 -0.0724387
 -0.28860498 -0.49672255 -0.52891753 -0.41738492 -0.26618349 -0.13740357
 -0.04599283  0.00862366  0.03162007  0.06266523  0.09313548  0.10808314
  0.1167068   0.11038279  0.10233404  0.08968602  0.07646308  0.06209032
  0.05289175  0.05116702  0.03966881  0.03449462  0.03047025  0.03162007
  0.01379785  0.01322294  0.01379785  0.00287455 -0.00402437 -0.00804875
 -0.00057491  0.00114982]",5
45,4.893655,7.8683977,"[ 0.03713911  0.03851463  0.0426412   0.04126568  0.0515821   0.05502091
  0.060523    0.05777195  0.05708419  0.05570867  0.05020658  0.05639643
  0.05708419  0.04676777  0.03782687  0.03094926  0.02338389 -0.04057792
 -0.20839168 -0.41815888 -0.50688009 -0.45598578 -0.33081319 -0.21045496
 -0.11691943 -0.04608001 -0.00206328  0.02407165  0.03301254  0.04883105
  0.07015166  0.08184359  0.09147225  0.10110091  0.1121051   0.10453972
  0.11072957  0.10178867  0.09216002  0.07840479  0.06533733  0.05226986
  0.04195344  0.03576359  0.02544717  0.01650627  0.01100418  0.00618985
  0.00481433  0.00343881]",4
46,3.3473697,8.819422,"[ 0.04818539  0.05220084  0.05220084  0.03613904  0.02810814  0.0240927
  0.03212359  0.04015449  0.04015449  0.03212359  0.05220084  0.06424719
  0.03613904  0.03613904  0.04416994  0.04015449 -0.00401545 -0.06023174
 -0.19274156 -0.4416994  -0.5983019  -0.47783843 -0.2369115  -0.11243257
 -0.0240927   0.02007725  0.06023174  0.05220084  0.05220084  0.05220084
  0.05220084  0.06023174  0.07629353  0.10440167  0.09637078  0.11243257
  0.09235533  0.07227808  0.03212359  0.03212359  0.02810814  0.03613904
  0.04818539  0.04015449  0.0160618   0.01204635 -0.0080309   0.00401545
  0.00401545  0.01204635]",2
47,2.7576087,6.702284,"[ 0.07538164  0.06958305  0.05218729  0.04059011  0.02319435  0.04059011
  0.04059011  0.01739576  0.01739576  0.02319435  0.03479153  0.0463887
  0.02319435  0.02899294  0.03479153  0.03479153 -0.01159718 -0.01739576
 -0.11597175 -0.40590112 -0.60885169 -0.53347004 -0.29572797 -0.09277741
 -0.01159718  0.01159718  0.02319435  0.05218729  0.06378446  0.06958305
  0.03479153  0.02319435  0.05798588  0.06378446  0.04059011  0.05798588
  0.0463887   0.06958305  0.06378446  0.03479153  0.03479153  0.02899294
  0.02899294  0.01159718 -0.00579859  0.01159718 -0.00579859  0.01739576
  0.02319435  0.        ]",4
48,4.10705,9.664038,"[ 0.0383241   0.03974351  0.03761439  0.0390338   0.04258233  0.03761439
  0.03548528  0.0390338   0.0390338   0.04187262  0.04684056  0.03974351
  0.03477557  0.03406586  0.03051734  0.02058146  0.01632323 -0.03264645
 -0.24200958 -0.48543856 -0.55924795 -0.4364689  -0.26613957 -0.13697317
 -0.0518085  -0.00141941  0.01703293  0.03548528  0.04613086  0.05535703
  0.05819585  0.07451908  0.08942289  0.08871319  0.08871319  0.09651995
  0.09368113  0.08729378  0.07522879  0.06884143  0.05890556  0.05819585
  0.04329204  0.03122704  0.02129116  0.01632323  0.00922617  0.00638735
  0.00638735  0.00354853]",5
49,3.139915,5.535781,"[ 0.03250459  0.03523399  0.03821151  0.04193341  0.04937721  0.05111409
  0.04987346  0.0558285   0.05533225  0.05433974  0.06103916  0.06352043
  0.05632475  0.05359536  0.05235472  0.04143715  0.03225646  0.02257953
 -0.07940053 -0.34266292 -0.57441323 -0.54786365 -0.35134735 -0.19477943
 -0.10470945 -0.04615156 -0.00918069  0.01315071  0.02803831  0.03424148
  0.03970026  0.04391842  0.04813657  0.04962533  0.04813657  0.04441467
  0.04118902  0.03970026  0.03845963  0.03399335  0.03498586  0.03424148
  0.03275272  0.03597836  0.03126396  0.02729393  0.02654955  0.02654955
  0.02431641  0.02257953]",4
50,-0.8736217,7.6161127,"[ 4.00947860e-03 -4.00947860e-04  5.61327041e-03  1.24293844e-02
  2.00473930e-03  0.00000000e+00 -2.40568716e-03  3.60853074e-03
  1.40331758e-02  1.52360187e-02  1.60379144e-02  8.82085292e-03
  1.72407587e-02  3.76891003e-02  5.69346006e-02  1.17878669e-01
  2.93894800e-01  3.35994317e-01  8.82085292e-03 -4.16985786e-01
 -5.91398099e-01 -4.23801898e-01 -2.20922291e-01 -9.70293836e-02
 -1.56369673e-02  2.44578202e-02  4.16985804e-02  5.33260661e-02
  6.01421834e-02  5.21232233e-02  4.93165890e-02  3.16748832e-02
  2.52597174e-02  1.88445502e-02  2.08492902e-02  1.88445502e-02
  2.36559245e-02  2.68635088e-02  2.08492902e-02  1.92454973e-02
  1.28303315e-02  8.01895720e-03  3.20758288e-03 -4.00947860e-03
 -4.41042646e-03 -2.00473930e-03 -1.60379144e-03 -1.20284358e-03
 -2.40568716e-03  1.20284358e-03]",3
51,-0.9087759,7.5650353,"[ 0.02068543  0.00129284 -0.00387852  0.00775703  0.01034271  0.01551407
  0.01551407  0.02714962  0.02844246  0.02714962  0.03490666  0.03878517
  0.0361995   0.04137085  0.04524937  0.13186959  0.34001671  0.38914458
  0.03490666 -0.42534407 -0.58953464 -0.36458064 -0.13962663 -0.08274171
 -0.0594706  -0.03878517 -0.02844246 -0.01551407  0.00517136  0.01163555
  0.01422123  0.02068543  0.02844246  0.02456394  0.0232711   0.0232711
  0.02844246  0.03749233  0.0232711   0.02068543  0.01034271  0.02197827
  0.01680691  0.02197827  0.01680691  0.01680691  0.01422123  0.01809975
  0.01939259  0.00775703]",3
52,3.5763962,9.024779,"[ 0.05160065  0.04128052  0.0240803   0.03784048  0.04128052  0.04816061
  0.04472057  0.01720022  0.04128052  0.04128052  0.03096039  0.0240803
  0.02752035  0.05160065  0.04472057  0.01032013 -0.00344004 -0.00688009
 -0.14792187 -0.46440588 -0.60544766 -0.45752579 -0.23048291 -0.11696148
 -0.04816061 -0.00344004  0.0240803   0.03440044  0.04472057  0.0550407
  0.08600109  0.09632122  0.11352144  0.11008139  0.12040152  0.11008139
  0.079121    0.06880087  0.05848074  0.03784048  0.03440044  0.02752035
  0.02064026  0.01720022  0.00688009  0.00344004  0.          0.01720022
  0.01376017 -0.00688009]",5
53,0.032799542,6.116345,"[-0.00915716  0.00366287  0.00457858  0.00366287  0.00641001  0.01831433
  0.02289291  0.02838721  0.03754437  0.07325731  0.11354883  0.16482895
  0.25640057  0.32050073  0.27471491  0.13918889  0.05952156  0.02380863
 -0.09981308 -0.3699494  -0.52653692 -0.44137527 -0.22709765 -0.08149876
 -0.03754437 -0.02930292 -0.00915716 -0.0054943   0.         -0.00915716
  0.00824145  0.01648289  0.01282003  0.01831433  0.01831433  0.02289291
  0.02289291  0.01923004  0.01465146  0.01373575  0.00366287  0.0109886
  0.01739861  0.00824145  0.01007288  0.01282003  0.01282003  0.00915716
  0.01465146  0.0109886 ]",3
54,4.217095,5.530103,"[ 0.0303967   0.03799588  0.04052894  0.03799588  0.04052894  0.03546282
  0.03799588  0.04559505  0.0607934   0.06332646  0.05066117  0.04559505
  0.04559505  0.05066117  0.04812811  0.04306199  0.0303967   0.01013223
 -0.11652069 -0.35462816 -0.53447533 -0.5167439  -0.35969431 -0.21784302
 -0.13171904 -0.06839258 -0.01519835  0.01266529  0.02786364  0.03546282
  0.03292976  0.04306199  0.0607934   0.06839258  0.06839258  0.08359093
  0.08865704  0.1038554   0.08865704  0.07599175  0.06332646  0.05066117
  0.05572729  0.05572729  0.03292976  0.03292976  0.0303967   0.03292976
  0.01519835  0.01266529]",4
55,4.3970942,9.468284,"[ 0.03666788  0.04142113  0.04413727  0.0427792   0.04006305  0.04210016
  0.04142113  0.0448163   0.0448163   0.04549534  0.04345823  0.0427792
  0.04210016  0.03327271  0.03055657  0.02987753  0.01969201 -0.04413727
 -0.24716868 -0.47939859 -0.54798111 -0.4332242  -0.27976235 -0.16432643
 -0.0740148  -0.02240815  0.00339517  0.02105008  0.03530981  0.0468534
  0.058397    0.07061962  0.0740148   0.08352128  0.09302777  0.09574391
  0.08691646  0.08691646  0.07673094  0.06722445  0.06179217  0.05228568
  0.05364375  0.03598885  0.03666788  0.02716139  0.01154359  0.00339517
  0.00543228  0.00475324]",5
56,3.8024585,4.756973,"[ 0.03877768  0.04115876  0.04064853  0.0423493   0.04609101  0.05119333
  0.0522138   0.05255395  0.05663582  0.05493504  0.05731613  0.05986729
  0.05476496  0.04915241  0.05000279  0.03945798  0.02738248  0.01377628
 -0.07092233 -0.31430327 -0.54543862 -0.53676465 -0.36226514 -0.21735907
 -0.13555178 -0.07398372 -0.02738248 -0.01275581  0.00102047  0.00952434
  0.01258574  0.01785814  0.02364078  0.0272124   0.03333519  0.04030837
  0.05476496  0.0620783   0.07228295  0.08163721  0.08384822  0.08180729
  0.08197737  0.07653488  0.06871132  0.0605476   0.05663582  0.05034295
  0.04370992  0.03537613]",4
57,4.7823286,7.7623873,"[ 0.03509115  0.03734848  0.04186313  0.04391524  0.04637778  0.04719863
  0.04904553  0.04863511  0.0521237   0.05581751  0.05540708  0.05253412
  0.0521237   0.04801947  0.03796411  0.03201298  0.02236804 -0.0324234
 -0.19884986 -0.42068342 -0.52000574 -0.46152048 -0.32997995 -0.21116255
 -0.10773599 -0.03816932 -0.00348859  0.01990551  0.03385988  0.04801947
  0.06197385  0.06997709  0.08064809  0.09131908  0.10034838  0.10650472
  0.10670994  0.09542331  0.08516274  0.07305526  0.06484681  0.05889568
  0.05130286  0.04473609  0.03837453  0.03016608  0.0197003   0.01539086
  0.00985015  0.0053355 ]",4
58,3.7169085,10.027257,"[ 0.03286756  0.03663925  0.03987212  0.034484    0.03610043  0.03717806
  0.04094975  0.04148856  0.03717806  0.04957074  0.05280362  0.04849312
  0.04418262  0.04094975  0.02316893  0.01831962  0.01831962 -0.02909587
 -0.26132402 -0.53180786 -0.56898591 -0.4084198  -0.23546104 -0.12500448
 -0.0522648  -0.01616437  0.00592694  0.01885843  0.03071231  0.04256618
  0.05172599  0.06142462  0.07004562  0.08189949  0.08189949  0.07920543
  0.0695068   0.06735156  0.0522648   0.05172599  0.05442006  0.03987212
  0.03286756  0.02478537  0.03286756  0.03610043  0.02209131  0.01023744
  0.00969862  0.00700456]",5
59,4.8312235,5.276991,"[ 0.02926699  0.03292537  0.04755886  0.0567048   0.04024212  0.03475455
  0.04024212  0.05487561  0.05121724  0.04938805  0.04755886  0.04938805
  0.0567048   0.0567048   0.05121724  0.03292537  0.04024212  0.01829187
 -0.10426366 -0.35303309 -0.52131829 -0.49753887 -0.37498335 -0.24876943
 -0.14450578 -0.07316748 -0.02560862  0.00182919  0.02560862  0.02743781
  0.0420713   0.0420713   0.04755886  0.05853399  0.07316748  0.08780097
  0.0987761   0.09511773  0.0987761   0.08597179  0.07682586  0.06767992
  0.05487561  0.05121724  0.03658374  0.03109618  0.02195024  0.0146335
  0.01097512  0.01280431]",9
60,3.040156,6.938822,"[ 0.0340484   0.0340484   0.03019387  0.04047263  0.02441206  0.02698175
  0.03469083  0.03212114  0.02633933  0.02312722  0.0282666   0.03019387
  0.04175747  0.03790294  0.02890902  0.02248479  0.03212114  0.01027876
 -0.10921186 -0.36168399 -0.56918649 -0.5293563  -0.34241129 -0.16767233
 -0.06488469 -0.00963634  0.02376964  0.05139381  0.07323619  0.10535732
  0.1162785   0.10921186  0.09893309  0.09379371  0.08158768  0.05524835
  0.05717562  0.062315    0.04753928  0.03597567  0.03276356  0.0199151
  0.01349088  0.0141333   0.01606057  0.00642423  0.00064242 -0.00385454
 -0.00963634 -0.00064242]",4
61,4.6093197,6.9964004,"[ 0.03408001  0.03593892  0.03945019  0.04482037  0.04626619  0.04564655
  0.04915783  0.05287565  0.05432147  0.05659347  0.0576262   0.05390838
  0.05101674  0.04688583  0.04048292  0.03346037  0.02581819 -0.01734982
 -0.16957385 -0.39553464 -0.51925541 -0.4756743  -0.34658335 -0.22224296
 -0.1216553  -0.04626619 -0.00743564  0.01673019  0.03201455  0.04688583
  0.05824583  0.06712729  0.07745456  0.09067348  0.09790257  0.10719712
  0.10657749  0.09976148  0.08571639  0.07559565  0.06155056  0.0576262
  0.04895128  0.0458531   0.04068947  0.02932946  0.02065455  0.0163171
  0.01012073  0.00660946]",4
62,-0.06007719,6.1088223,"[-9.51812476e-03 -8.19001415e-03 -5.97649689e-03 -1.54946216e-03
 -1.10675863e-03 -2.21351741e-04  4.20568275e-03  1.23956973e-02
  2.27992283e-02  3.89579044e-02  7.41528317e-02  1.39672938e-01
  2.27106881e-01  3.08342963e-01  3.55712230e-01  3.30920839e-01
  2.05193052e-01  1.81508424e-02 -1.75089221e-01 -3.40438960e-01
 -3.80282286e-01 -3.36011929e-01 -2.62301789e-01 -1.96560340e-01
 -1.35909968e-01 -8.47777100e-02 -4.62625132e-02 -2.10284142e-02
 -1.17316416e-02 -2.21351726e-03  2.65622079e-03  8.41136551e-03
  1.28384000e-02  1.83721930e-02  2.25778761e-02  2.16924691e-02
  2.52340973e-02  2.50127452e-02  2.83330229e-02  2.52340973e-02
  2.32419310e-02  2.61195044e-02  2.58981522e-02  1.90362495e-02
  1.32811036e-02  1.43878620e-02  1.57159734e-02  1.61586761e-02
  1.12889381e-02  5.31244159e-03]",3
63,3.1655958,6.9631925,"[ 0.04785561  0.04049321  0.05521801  0.05889921  0.05521801  0.05153681
  0.04049321  0.036812    0.018406    0.0220872   0.0331308   0.036812
  0.0147248   0.0110436   0.0220872   0.0110436   0.018406    0.0036812
 -0.09203001 -0.37548245 -0.58162968 -0.52273048 -0.30553964 -0.13620442
 -0.06994281 -0.0294496   0.0036812   0.0257684   0.05521801  0.08834881
  0.08834881  0.10675481  0.11779842  0.10675481  0.08466761  0.09939241
  0.09203001  0.06994281  0.04785561  0.06626161  0.04785561  0.018406
  0.0073624   0.0220872   0.0110436  -0.0257684  -0.0220872   0.
  0.0073624  -0.0036812 ]",4
64,-0.93572646,7.024771,"[-0.01086294  0.01448391  0.01086294  0.01448391  0.02896783  0.03620979
  0.04345175  0.04345175  0.04345175  0.03983077  0.03620979  0.04345175
  0.04345175  0.06155664  0.10862936  0.1194923   0.2389846   0.34761397
  0.17742795 -0.20639579 -0.54676779 -0.51417896 -0.28243635 -0.15932307
 -0.1194923  -0.06155664 -0.03620979 -0.01086294 -0.01810489  0.01086294
  0.02896783  0.02534685  0.01086294  0.          0.          0.00724196
 -0.00724196 -0.01086294  0.03258881  0.02896783  0.03258881  0.04345175
  0.05793566  0.03983077  0.02896783  0.02172587  0.02534685  0.02172587
  0.02172587  0.00362098]",3
65,3.3774145,5.4071608,"[ 3.70511101e-02  4.20281225e-02  4.31341280e-02  5.11526514e-02
  5.97241775e-02  5.91711748e-02  5.69591679e-02  5.50236624e-02
  5.83416706e-02  5.19821514e-02  5.58531665e-02  5.75121706e-02
  5.19821514e-02  5.30881569e-02  5.44706596e-02  4.00926170e-02
  3.01385881e-02  1.54840461e-02 -8.59917504e-02 -3.47008521e-01
 -5.68485673e-01 -5.37241071e-01 -3.45349505e-01 -2.04610605e-01
 -1.21936863e-01 -5.91711748e-02 -2.10140612e-02  5.53001655e-04
  1.76960530e-02  3.26270963e-02  4.36871307e-02  4.42401293e-02
  5.19821514e-02  5.08761500e-02  5.41941582e-02  5.53001637e-02
  5.22586527e-02  4.45166307e-02  4.09221211e-02  3.84336128e-02
  4.42401293e-02  3.98161156e-02  4.00926170e-02  3.73276115e-02
  3.51156046e-02  3.12445915e-02  2.87560853e-02  2.40555702e-02
  2.48850743e-02  2.32260681e-02]",4
66,-0.69362915,7.7585607,"[ 0.00356336  0.00133626  0.00267252  0.00311794  0.00846299  0.01113551
  0.00757215  0.00534504  0.01158093  0.01870766  0.02360728  0.01692598
  0.03563363  0.04721456  0.06547679  0.17594105  0.34876416  0.24765373
 -0.10645548 -0.51223342 -0.56033883 -0.36569014 -0.18262236 -0.06636764
 -0.00668131  0.02449812  0.04186952  0.05434129  0.0481054   0.04142409
  0.0481054   0.03875157  0.02895232  0.01870766  0.01380803  0.02048934
  0.0218256   0.0240527   0.02138018  0.02138018  0.01558971  0.01113551
  0.00801757  0.0022271   0.00178168  0.00579046 -0.00400878 -0.00267252
  0.00267252 -0.00089084]",3
67,2.2580328,11.012828,"[ 0.02053993  0.02252766  0.0245154   0.02782829  0.02517798  0.02186509
  0.02915345  0.02584056  0.02782829  0.02584056  0.03047861  0.02650313
  0.02120251  0.01590188  0.00463805 -0.0092761  -0.01258899 -0.05433142
 -0.25310494 -0.52144917 -0.58108123 -0.40218505 -0.18485937 -0.0583069
  0.01258899  0.04770564  0.06758299  0.07420878  0.08944808  0.09938675
  0.11727638  0.12456474  0.11793895  0.11131316  0.10336222  0.08414745
  0.06360752  0.04969338  0.04240502  0.03710439  0.02849087  0.01987735
  0.01192641  0.00596321  0.00530063  0.00331289 -0.00530063 -0.00662578
 -0.00993868 -0.01060125]",0
68,9.147905,9.756991,"[ 0.01420605  0.04261815  0.0473535   0.0568242   0.08050094  0.094707
  0.0757656   0.06155955  0.0189414   0.01420605  0.01420605  0.0094707
 -0.00473535 -0.04261815 -0.06629489 -0.10417769 -0.11838374 -0.14206049
 -0.21782608 -0.36462191 -0.4687996  -0.42144612 -0.25097353 -0.11838374
 -0.0568242  -0.0473535  -0.00473535 -0.0284121  -0.06155955 -0.03314745
  0.0094707   0.0568242   0.08050094  0.10417769  0.12785444  0.11364839
  0.14679583  0.18941399  0.17047259  0.13732513  0.12311909  0.094707
  0.08050094  0.10417769  0.12785444  0.11838374  0.08997164  0.07103024
  0.08050094  0.05208885]",6
